h3_cell,center_lat,center_lng
882a100eb5fffff,40.69320449400677,-73.83174726633652
882a100eb7fffff,40.68534243439025,-73.82932821106424
882a100eb9fffff,40.696336716170684,-73.81262313043
882a100ebbfffff,40.6884740070318,-73.81020715220029
882a100ebdfffff,40.69870246053607,-73.82339454342004
882a100ec1fffff,40.7285579937147,-73.7923788726592
882a100ec3fffff,40.7206917175065,-73.78996466748718
882a100ec5fffff,40.73092669976462,-73.80315647764496
882a100ec7fffff,40.72306037729128,-73.80074032417174
882a100ec9fffff,40.734055347391106,-73.78401552116524
882a100ecbfffff,40.726188376799556,-73.7816024509802
882a100ecdfffff,40.73642501079444,-73.79479389156603
882a100ed1fffff,40.71045665913346,-73.7767787494232
882a100ed3fffff,40.70259191252691,-73.77436811724687
882a100ed5fffff,40.71282618240411,-73.78755127564737
882a100ed7fffff,40.70496138864151,-73.78513869673739
882a100ed9fffff,40.71595166704897,-73.76841690387816
882a100edbfffff,40.7080862262592,-73.76600740658765
882a100eddfffff,40.71832214730232,-73.77919019386697
882a100ee1fffff,40.727794964122005,-73.82229518446319
882a100ee3fffff,40.719929290892935,-73.8198759489821
882a100ee5fffff,40.730160890428074,-73.8330743869336
882a100ee7fffff,40.72229517204844,-73.83065320308896
882a100ee9fffff,40.733294494579084,-73.81393526536962
882a100eebfffff,40.72542812628644,-73.81151716335307
882a100eedfffff,40.73566137778798,-73.82471523526479
882a100f01fffff,40.78131760499155,-73.89915504369341
882a100f05fffff,40.78367826336036,-73.90995108133271
882a100f07fffff,40.77580859145285,-73.90751409839365
882a100f11fffff,40.763217591499426,-73.88349485157869
882a100f13fffff,40.75534947972824,-73.88106341475304
882a100f15fffff,40.76557908202874,-73.89428580498087
882a100f17fffff,40.75771092801066,-73.89185241660068
882a100f19fffff,40.76872399416723,-73.87513538210432
882a100f1bfffff,40.760855186253295,-73.87270507740625
882a100f1dfffff,40.77108644188272,-73.88592710825569
882a100f23fffff,40.77265806162366,-73.92666573484021
882a100f25fffff,40.78288494561718,-73.93990341959135
882a100f27fffff,40.77501588959422,-73.93746139943343
882a100f29fffff,40.78603800537934,-73.92074829753432
882a100f2bfffff,40.77816829256885,-73.91830936123439
882a100f2dfffff,40.788396830679275,-73.93154669172426
882a100f31fffff,40.762431080288984,-73.91343395497815
882a100f33fffff,40.754563581292075,-73.91099748420822
882a100f35fffff,40.764789783546895,-73.9242264903627
882a100f37fffff,40.75692224341925,-73.92178806798546
882a100f39fffff,40.76793965747199,-73.90507793704046
882a100f3bfffff,40.76007146165394,-73.90264259686651
882a100f3dfffff,40.77029931745996,-73.91587124718465
882a100f41fffff,40.80020660946983,-73.88486480088794
882a100f43fffff,40.79233484856949,-73.88243121538099
882a100f47fffff,40.79469742234531,-73.89322880145569
882a100f49fffff,40.80571553430287,-73.87649889283932
882a100f4dfffff,40.80807910802591,-73.88729920761315
882a100f53fffff,40.77423013548022,-73.86677400788257
882a100f57fffff,40.77659354068192,-73.8775665063955
882a100f61fffff,40.79941982000956,-73.91482751359605
882a100f65fffff,40.8017796431588,-73.92562863851361
882a100f67fffff,40.79390845565489,-73.92318805649158
882a100f69fffff,40.80493092320867,-73.90646506274072
882a100f6bfffff,40.797059079615224,-73.90402756771866
882a100f6dfffff,40.807291704277915,-73.91726696373489
882a101893fffff,40.90417276117027,-73.85651861313804
882a10189bfffff,40.90968635053641,-73.84813100067504
882a1018b5fffff,40.91364221552363,-73.89981303182743
882a1018b7fffff,40.905759492442584,-73.89737101378115
882a1018bbfffff,40.90890933201069,-73.87816344864491
882a103801fffff,40.5996671222415,-73.77293805110415
882a103803fffff,40.59181337690472,-73.77053374363483
882a103807fffff,40.59417940936783,-73.78127873655058
882a103809fffff,40.60515457693598,-73.76459547642645
882a10380bfffff,40.59730013658334,-73.76219229869344
882a103821fffff,40.59890876200823,-73.80277225360516
882a103823fffff,40.59105561451215,-73.80036294254681
882a103827fffff,40.593418885914005,-73.81110952793563
882a10382bfffff,40.5965445378584,-73.79202490672826
882a10383dfffff,40.58869143884475,-73.78961753305403
882a103843fffff,40.61064177292136,-73.75625101222936
882a103851fffff,40.600417794882546,-73.74310363282058
882a103855fffff,40.60278663778585,-73.75384896490796
882a103857fffff,40.594932247246405,-73.75144772491018
882a10385dfffff,40.608272879982366,-73.74550374199073
882a103919fffff,40.60363449581376,-73.82427047520372
882a103951fffff,40.616980703487116,-73.8183457057982
882a1039a5fffff,40.562830917827,-73.87183668499794
882a1039adfffff,40.568323276020124,-73.86351150747703
882a1039c1fffff,40.58007699788121,-73.8170333473513
882a1039c5fffff,40.5824383646791,-73.82777840860706
882a1039c9fffff,40.58556643434326,-73.80869908932479
882a1039cdfffff,40.58792875329444,-73.81944491283976
882a1039e1fffff,40.57930723113312,-73.84685548706362
882a1039e3fffff,40.57145682157851,-73.84443973389013
882a1039e5fffff,40.58166583689556,-73.85760213096083
882a1039e7fffff,40.57381538063182,-73.85518444159582
882a1039e9fffff,40.58479882699488,-73.83852464358996
882a1039ebfffff,40.57694772059738,-73.83611001552723
882a103a21fffff,40.637330667445696,-73.74435840507579
882a103a29fffff,40.64281847225571,-73.73600600493518
882a103a65fffff,40.658538116664744,-73.74080896118927
882a103a67fffff,40.65067792264189,-73.73840707899227
882a103b01fffff,40.654664169430966,-73.78979085649401
882a103b03fffff,40.646805218259516,-73.78738088295006
882a103b05fffff,40.65703058888238,-73.80055136832705
882a103b07fffff,40.64917159011255,-73.79813945261188
882a103b0bfffff,40.65229684282595,-73.7790315244156
882a103b0dfffff,40.662523863364314,-73.79220164107787
882a103b11fffff,40.636579779784405,-73.77421627116689
882a103b15fffff,40.638947010082546,-73.78497172004533
882a103b19fffff,40.64206975479455,-73.76586728273035
882a103b1dfffff,40.64443793969716,-73.77662349280143
882a103b25fffff,40.656265261726816,-73.83042223302652
882a103b39fffff,40.641313334115445,-73.7957283481956
882a103b41fffff,40.673509631663194,-73.77549650235696
882a103b43fffff,40.665648548103434,-73.77308798206937
882a103b45fffff,40.675878009183265,-73.78626048314074
882a103b47fffff,40.66801687780174,-73.7838500191845
882a103b49fffff,40.67900212441706,-73.76714109030554
882a103b4dfffff,40.681371457730044,-73.77790583356634
882a103b51fffff,40.655419018769614,-73.75992135932147
882a103b59fffff,40.66090916716522,-73.75156745250749
882a103b5dfffff,40.663279311101384,-73.76232712632219
882a103b61fffff,40.67275081380919,-73.80537763525825
882a103b63fffff,40.664890330192236,-73.8029640957421
882a103b67fffff,40.667255889053,-73.81372772983687
882a103b69fffff,40.67824547858541,-73.79702564496937
882a103b6bfffff,40.670384299826765,-73.7946132371026
882a103b6dfffff,40.68061203950015,-73.80779198727707
882a10471bfffff,40.881759726637156,-74.19267558160895
882a106001fffff,40.58835064803683,-74.19058989119797
882a106005fffff,40.590677981642905,-74.20135858359053
882a106007fffff,40.58283283533833,-74.19888241658697
882a106009fffff,40.5938682183514,-74.18229547007779
882a106013fffff,40.56248938190229,-74.17240796385283
882a106017fffff,40.564817525751934,-74.18316969349209
882a106019fffff,40.57584819764382,-74.16658560647696
882a106033fffff,40.56162811295647,-74.20222098934447
882a10603bfffff,40.567144757776106,-74.19393257334357
882a106041fffff,40.60723280525965,-74.17647199383353
882a106043fffff,40.599385545753115,-74.17399915292405
882a106045fffff,40.60956206703692,-74.18724420095084
882a106047fffff,40.60171477368444,-74.18476942036064
882a106049fffff,40.6127505931655,-74.16817267029504
882a10604bfffff,40.60490262971292,-74.16570093943453
882a10604dfffff,40.615080802776966,-74.17894566480388
882a106051fffff,40.589208917752686,-74.16075996552199
882a106053fffff,40.58136316971381,-74.15829072165378
882a106055fffff,40.59153902449205,-74.17152714166691
882a106057fffff,40.58369324171087,-74.1690559596539
882a106059fffff,40.59472435027836,-74.15246207610303
882a10605bfffff,40.58687789849503,-74.14999394221843
882a10605dfffff,40.597055404497155,-74.16323003797957
882a106063fffff,40.59852386598389,-74.20383558139348
882a106081fffff,40.533450375969544,-74.17328769954094
882a106083fffff,40.52561043768775,-74.17081927030023
882a106085fffff,40.53577746939254,-74.18404283848552
882a106087fffff,40.527937495897305,-74.18157247564959
882a106089fffff,40.538963015244775,-74.16500103241775
882a10608bfffff,40.53112237249596,-74.16253370990738
882a10608dfffff,40.54129105415014,-74.17575695607354
882a1060a1fffff,40.53258888205251,-74.20308233131152
882a1060a3fffff,40.52474957891701,-74.2006089294522
882a1060a5fffff,40.534913209277576,-74.2138389804759
882a1060a7fffff,40.52707387203359,-74.21136364499986
882a1060a9fffff,40.538103652404274,-74.19479912616737
882a1060abfffff,40.53026364413901,-74.1923268295113
882a1060adfffff,40.54042892464435,-74.2055565620122
882a1060b5fffff,40.5169110154711,-74.19813635602706
882a1060bdfffff,40.52242437555541,-74.1898553610446
882a1060c1fffff,40.552317500067225,-74.15917951588663
882a1060c3fffff,40.54447541319542,-74.15671247397931
882a1060c7fffff,40.5468043978843,-74.16746918197424
882a1060c9fffff,40.55783036017103,-74.15088795750997
882a1060cbfffff,40.549987569293805,-74.14842202392506
882a1060d5fffff,40.53663406620614,-74.15424625887199
882a1060ddfffff,40.54214551829083,-74.14595691689372
882a1060e1fffff,40.55145963517071,-74.1889860483971
882a1060e3fffff,40.543618182561445,-74.18651402926565
882a1060e5fffff,40.553785887046566,-74.1997462056764
882a1060e7fffff,40.54594440011795,-74.19727225141993
882a1060e9fffff,40.55697462927481,-74.18069795264194
882a106191fffff,40.53171972609175,-74.23287651521723
882a106193fffff,40.52388106097432,-74.23039814222626
882a106197fffff,40.52620258819269,-74.24115436211078
882a10619bfffff,40.52939725454511,-74.22211950711315
882a10619dfffff,40.539559130222216,-74.2353557185976
882a1061d1fffff,40.55059410122464,-74.21879214031597
882a1061d7fffff,40.54507673536835,-74.22707487589165
882a1061d9fffff,40.55611122726331,-74.21050751156778
882a106201fffff,40.626968520546185,-74.13248911608127
882a106203fffff,40.61911848178897,-74.13002266059274
882a106205fffff,40.62930248957205,-74.14326331458956
882a106207fffff,40.62145241564783,-74.14079491793215
882a106209fffff,40.63248437935495,-74.12418141638636
882a10620bfffff,40.624633637782686,-74.12171607408003
882a10620dfffff,40.63481929750477,-74.13495639998477
882a106211fffff,40.60893437015393,-74.11678787233527
882a106213fffff,40.60108584456641,-74.11432501208168
882a106217fffff,40.60342061981731,-74.12509223322883
882a106219fffff,40.614447874556255,-74.10848161532569
882a10621bfffff,40.606598646355074,-74.10601986818483
882a10621dfffff,40.61678363463748,-74.11925155953223
882a106221fffff,40.626117542036916,-74.1623428991454
882a106223fffff,40.618268136872594,-74.15987144944289
882a106229fffff,40.63163554449742,-74.15403866902905
882a10622bfffff,40.62378543585135,-74.15156833097502
882a10622dfffff,40.633967684959615,-74.16481517882343
882a106235fffff,40.610419469701604,-74.15740082930722
882a106239fffff,40.61360307993399,-74.1383273499379
882a10623bfffff,40.605754482665155,-74.13586061019872
882a10623dfffff,40.61593606518974,-74.14909882224032
882a106243fffff,40.637999991544085,-74.11587181854632
882a106247fffff,40.640335859119496,-74.12664758685919
882a106251fffff,40.62781180195905,-74.1026349216978
882a106253fffff,40.619961132494694,-74.1001734618999
882a106255fffff,40.630148547385296,-74.11340759009893
882a106259fffff,40.633325515051254,-74.09432375684156
882a10625bfffff,40.62547414343951,-74.09186341175786
882a10625dfffff,40.635663210066866,-74.10509720834871
882a106263fffff,40.637153301471734,-74.14573254031842
882a106267fffff,40.639486390892905,-74.15650983681104
882a10626bfffff,40.6426708124298,-74.13742451271158
882a106281fffff,40.572033764605045,-74.11524130154568
882a106283fffff,40.5641888998187,-74.11278063355225
882a106285fffff,40.574367482726466,-74.12600192564054
882a106289fffff,40.57754470352107,-74.10694138891066
882a10628bfffff,40.5696991358577,-74.10448183236139
882a10628dfffff,40.57987936923175,-74.11770279510347
882a106295fffff,40.556344775106034,-74.11032079071697
882a10629dfffff,40.561854308259406,-74.10202310072218
882a1062a1fffff,40.57118721195581,-74.14506015784598
882a1062a7fffff,40.56567389068917,-74.15335471805507
882a1062adfffff,40.579032185642845,-74.14752663626854
882a1062b5fffff,40.55549948301204,-74.14012968195469
882a1062b7fffff,40.54765672822229,-74.13766568367248
882a1062b9fffff,40.55867841951428,-74.1210775423014
882a1062bbfffff,40.55083499791492,-74.11861658894384
882a1062c1fffff,40.59090240755066,-74.10109885235892
882a1062c3fffff,40.58305539741532,-74.0986395828604
882a1062c7fffff,40.58539101101608,-74.10940177077617
882a1062cbfffff,40.58856584575904,-74.0903358830956
882a1062cdfffff,40.59875015727519,-74.10355894733152
882a1062d1fffff,40.57287264033977,-74.08542204423306
882a1062d5fffff,40.57520912710287,-74.09618113842961
882a1062d7fffff,40.567363596846796,-74.09372351866048
882a1062d9fffff,40.5783814382098,-74.07711867714129
882a1062ddfffff,40.58071887302564,-74.08787855145788
882a1062e1fffff,40.5900595044002,-74.13092961385462
882a1062e5fffff,40.59239238345868,-74.14169526786974
882a1062e9fffff,40.59557279707172,-74.1226282605382
882a1062edfffff,40.59790662407581,-74.1333946983068
882a106319fffff,40.63077901090453,-74.18389549856266
882a10635bfffff,40.64181856540554,-74.16728828888597
882a106e05fffff,40.497175671728925,-74.24199107344185
882a106e47fffff,40.508205948712124,-74.2254438857814
882a106e49fffff,40.51923527425382,-74.2088891386097
882a106e4dfffff,40.52155862287482,-74.21964306753428
882a106e61fffff,40.51284795942633,-74.2469497390903
882a106e63fffff,40.5050114458302,-74.24446999123575
882a106e69fffff,40.51836462909239,-74.23867488611776
882a106e6bfffff,40.510527409246215,-74.23619624034987
882a107007fffff,40.71506038390171,-74.09985597999366
882a1070b1fffff,40.646691792546214,-74.08847075033914
882a1070b3fffff,40.63883898039106,-74.08601069429248
882a1070b7fffff,40.64117762529725,-74.09678492852889
882a1070bbfffff,40.644352197448185,-74.07769573375066
882a107203fffff,40.75134254330411,-74.03073067269897
882a107211fffff,40.74112987198723,-74.01748117571599
882a107213fffff,40.73326636427725,-74.01502818806924
882a107215fffff,40.74347826114158,-74.02827490787871
882a107217fffff,40.73561471586542,-74.02581997000401
882a107219fffff,40.74664477312714,-74.00914047636303
882a10721bfffff,40.738780566092125,-74.00668861308873
882a107231fffff,40.740308668694155,-74.04740703947414
882a107237fffff,40.73479135035404,-74.05574236441916
882a10723bfffff,40.737962150793194,-74.03661292066438
882a107247fffff,40.772591271584425,-74.02730139322443
882a107251fffff,40.760025061971376,-74.00324943564166
882a107253fffff,40.75215941875203,-74.00079787164594
882a107257fffff,40.75450971726391,-74.01159316566698
882a107259fffff,40.765540150398465,-73.9949037992709
882a10725bfffff,40.75767380832861,-73.99245336126556
882a107281fffff,40.704167908350385,-74.01600847979245
882a107289fffff,40.70968026618339,-74.0076741787482
882a10728bfffff,40.701819709283896,-74.00522449215497
882a10728dfffff,40.71202850371857,-74.01846011396843
882a107291fffff,40.68610081059607,-74.00032759129533
882a107293fffff,40.67824246927823,-73.99788037621518
882a107295fffff,40.68844893204949,-74.0111076857485
882a107297fffff,40.68059055158757,-74.0086585250662
882a107299fffff,40.69161081624208,-73.99199475722205
882a10729bfffff,40.68375177552682,-73.98954866473906
882a10729dfffff,40.693959890676346,-74.00277562980635
882a1072b5fffff,40.687629315836325,-74.04099997186307
882a1072c1fffff,40.72305436427269,-74.00178736299634
882a1072c3fffff,40.7151923699604,-73.99933797536255
882a1072c5fffff,40.7254035939159,-74.0125760262977
882a1072c7fffff,40.71754156113931,-74.01012468999326
882a1072c9fffff,40.72856691258618,-73.99344813267909
882a1072cbfffff,40.720704219149056,-73.99099986933716
882a1072cdfffff,40.73091709639526,-74.00423757543584
882a1072d1fffff,40.70498104661735,-73.98610581467901
882a1072d3fffff,40.69712056799387,-73.98366002254875
882a1072d5fffff,40.70733111369416,-73.99688941212699
882a1072d7fffff,40.69947059570959,-73.99444167288247
882a1072d9fffff,40.710491242867484,-73.97776805489823
882a1072ddfffff,40.712842263747554,-73.98855243013952
882a1072e9fffff,40.72775190771207,-74.02336585866627
882a1072edfffff,40.73009930529467,-74.03415685952668
882a107313fffff,40.74968556270615,-74.09059518466663
882a107401fffff,40.59419717707689,-73.98177203139994
882a107403fffff,40.58634767734653,-73.97933272815284
882a107405fffff,40.59654390534756,-73.99252998661173
882a107407fffff,40.58869436422769,-73.99008874542335
882a107409fffff,40.59969973962938,-73.9734534248195
882a10740bfffff,40.591849540163146,-73.97101524070983
882a10740dfffff,40.602047418153084,-73.98421215387368
882a107411fffff,40.57615136617092,-73.96614132779875
882a107415fffff,40.578498919194814,-73.97689424372874
882a107417fffff,40.57065090285433,-73.97445657772424
882a107419fffff,40.58165157935131,-73.95782418704566
882a10741dfffff,40.58400008226611,-73.9685778751707
882a107429fffff,40.598889724610345,-74.00328910577566
882a10742dfffff,40.601234634500585,-74.01404938832172
882a107431fffff,40.57534320204193,-73.99596202768794
882a107435fffff,40.57768798975623,-74.00671649698099
882a107437fffff,40.56984059061197,-74.00427384037066
882a107439fffff,40.58084556446309,-73.9876483237138
882a10743bfffff,40.572997506286505,-73.98520872107939
882a10743dfffff,40.583191301611095,-73.99840356718516
882a107441fffff,40.613053691654564,-73.96757080840494
882a107443fffff,40.605202051355725,-73.96513292538673
882a107445fffff,40.61540236233788,-73.978332250365
882a107447fffff,40.60755068043196,-73.97589242790326
882a107449fffff,40.61855645129109,-73.95924729508343
882a10744bfffff,40.61070411172638,-73.95681053280659
882a10744dfffff,40.62090607304709,-73.97000951054822
882a107451fffff,40.595001656781236,-73.95193946325352
882a107453fffff,40.58715154186652,-73.94950515517058
882a107455fffff,40.597351152383695,-73.96269586108976
882a107457fffff,40.58950099497131,-73.9602596151105
882a107459fffff,40.60050206716652,-73.94361741930531
882a10745bfffff,40.592651253187356,-73.9411842318793
882a10745dfffff,40.60285251347878,-73.95437458899777
882a107461fffff,40.612245210721206,-73.99741492904111
882a107463fffff,40.60439418758977,-73.99497204768291
882a107465fffff,40.614591111204085,-74.00817792652234
882a107467fffff,40.60674004757452,-74.00573310567724
882a107469fffff,40.61775012341098,-73.98909485811704
882a10746bfffff,40.609898400342175,-73.986653095978
882a10746dfffff,40.62009697450859,-73.99985863109085
882a107503fffff,40.60275539291493,-74.05464926719698
882a107505fffff,40.61294553060916,-74.0678682318031
882a107507fffff,40.6050957121966,-74.06541341852399
882a107521fffff,40.60977361705682,-74.08694519977236
882a107523fffff,40.601924462754376,-74.08448733205677
882a107525fffff,40.61211120190831,-74.09771282854769
882a107527fffff,40.60426201043419,-74.09525302123407
882a107529fffff,40.615284976613566,-74.078635482647
882a10752bfffff,40.60743512036508,-74.07617872957339
882a10752dfffff,40.61762351069659,-74.08940389287046
882a107531fffff,40.59173762678867,-74.07126769719932
882a107535fffff,40.59407604802325,-74.08203028931717
882a107539fffff,40.59724663357098,-74.0629594293153
882a10753dfffff,40.59958600367885,-74.07372280122622
882a107541fffff,40.62947527184456,-74.04292536378405
882a107543fffff,40.621623349627754,-74.04047389976512
882a107549fffff,40.63498468732436,-74.03460728188021
882a10754bfffff,40.62713206429836,-74.03215693563413
882a107551fffff,40.61142903772921,-74.02725871193934
882a107553fffff,40.603578634653694,-74.02481083367952
882a107555fffff,40.613772167170055,-74.03802325906506
882a107559fffff,40.61693610142592,-74.01894208785095
882a10755bfffff,40.60908499774254,-74.01649532728632
882a10755dfffff,40.619280181022006,-74.02970741245575
882a107561fffff,40.62864738585936,-74.07278033219745
882a107563fffff,40.62079608857478,-74.07032386955879
882a107565fffff,40.63098690686085,-74.0835514645997
882a107567fffff,40.62313557219022,-74.08109306085353
882a10756dfffff,40.63649942222866,-74.07523762012576
882a1075cdfffff,40.58237483960446,-74.02822892134277
882a107601fffff,40.63270982905452,-73.92350202511717
882a107603fffff,40.62485543601122,-73.92107057002033
882a107605fffff,40.63506321538409,-73.93426538922947
882a107607fffff,40.62720877940575,-73.93183199323389
882a107609fffff,40.63821062469729,-73.91517016238048
882a10760bfffff,40.63035553353267,-73.91273983115262
882a10760dfffff,40.64056496337541,-73.92593429766582
882a107615fffff,40.61700178447868,-73.91863993197202
882a107617fffff,40.609148874689865,-73.91621011056922
882a107619fffff,40.62014602334493,-73.89955123389637
882a10761dfffff,40.62250118386879,-73.91031031671844
882a107621fffff,40.631912738485845,-73.95335834712127
882a107623fffff,40.62405895881162,-73.95092188764362
882a107625fffff,40.63426335343912,-73.96412327665655
882a107627fffff,40.626409531939785,-73.96168487623208
882a107629fffff,40.63741569215499,-73.94502992292055
882a10762bfffff,40.629561213686046,-73.94259458579054
882a10762dfffff,40.63976725900087,-73.95579562562105
882a107631fffff,40.61385448017422,-73.93772636621961
882a107633fffff,40.606002225597656,-73.93529348297169
882a107635fffff,40.616205920211556,-73.94848624678417
882a107637fffff,40.60835362291885,-73.94605142413921
882a107639fffff,40.619355084715004,-73.92939941494468
882a10763bfffff,40.611502131544974,-73.92696765395854
882a10763dfffff,40.621707476281365,-73.94016006702478
882a107641fffff,40.651567696115364,-73.9092664283535
882a107643fffff,40.64371116580356,-73.90683640472984
882a107645fffff,40.6539230305956,-73.92003327683037
882a107647fffff,40.64606645712939,-73.91760131080522
882a107649fffff,40.65706867980246,-73.90092965001662
882a10764bfffff,40.64921145184266,-73.89850075187152
882a10764dfffff,40.659424967451045,-73.91169726932222
882a107651fffff,40.633499219897566,-73.89364540523636
882a107655fffff,40.63585537674907,-73.90440719804785
882a107657fffff,40.62800032918516,-73.90197880790433
882a10765bfffff,40.631142154509725,-73.88288478451392
882a10765dfffff,40.64135496512992,-73.89607267041245
882a107661fffff,40.6507743102702,-73.93913463595439
882a107663fffff,40.64291839241674,-73.93669960333501
882a107665fffff,40.653126871351766,-73.94990305388923
882a107667fffff,40.64527091145477,-73.94746607881874
882a107669fffff,40.65627745491636,-73.93080129673297
882a10766bfffff,40.64842083874053,-73.9283673880698
882a10766dfffff,40.658630968710774,-73.94157048749169
882a10768dfffff,40.58559459811261,-73.90892554220761
882a107695fffff,40.56204700559731,-73.90164830917176
882a107699fffff,40.565186670264346,-73.88258103384655
882a10769dfffff,40.567541517791405,-73.89332655208572
882a1076a1fffff,40.576951851478796,-73.93632030763946
882a1076a5fffff,40.57930216896713,-73.94707166434598
882a1076a9fffff,40.58244991337908,-73.92799973454122
882a1076adfffff,40.58480118121396,-73.93875186145826
882a1076b1fffff,40.55890428330714,-73.92071332962873
882a1076b7fffff,40.55340831802377,-73.92903054177413
882a1076b9fffff,40.56439999748952,-73.91239422885162
882a1076c7fffff,40.591091204877976,-73.9006004188631
882a1076d7fffff,40.57303577752883,-73.88500290616525
882a1076e1fffff,40.59579845069851,-73.92210658228335
882a1076e3fffff,40.587947723487346,-73.91967727078892
882a1076e5fffff,40.59815071278452,-73.93286141687784
882a1076e7fffff,40.590299941967515,-73.93043016753523
882a1076e9fffff,40.601296706877555,-73.91378110540917
882a1076ebfffff,40.593445281274334,-73.9113529160894
882a1076edfffff,40.603649920128575,-73.92453670987236
882a107701fffff,40.649164419813275,-73.99887011511306
882a107703fffff,40.64130973556112,-73.99642506878817
882a107705fffff,40.651511431544556,-74.00964165430362
882a107707fffff,40.643656707470356,-74.00719466543781
882a10770bfffff,40.64681649632761,-73.98809974207809
882a10770dfffff,40.6570198437764,-74.00131598349746
882a107711fffff,40.631107948526655,-73.9832143550392
882a107713fffff,40.62325478511393,-73.98077289260885
882a107715fffff,40.63345579125409,-73.9939808441173
882a107717fffff,40.625602587126124,-73.99153744069525
882a107719fffff,40.63661305817993,-73.97488937382649
882a10771bfffff,40.62875919530003,-73.97244903222061
882a10771dfffff,40.63896185234249,-73.98565663806063
882a107723fffff,40.64049385278792,-74.02628730319742
882a107727fffff,40.64283804986591,-74.03705845159992
882a107729fffff,40.65385753115599,-74.02041435907763
882a10772bfffff,40.64600276770482,-74.01796542743777
882a107731fffff,40.63029545952552,-74.01307003266255
882a107733fffff,40.62244291526562,-74.01062356871576
882a107735fffff,40.63264052918249,-74.023838075401
882a107737fffff,40.624787945317166,-74.02138967042072
882a107739fffff,40.635802723116946,-74.00474849888404
882a10773bfffff,40.6279494787184,-74.00230315423681
882a10773dfffff,40.63814874374994,-74.01551731876802
882a107741fffff,40.668035911292954,-73.98465894768
882a107743fffff,40.660179088243765,-73.98221532229189
882a107745fffff,40.67038486695781,-73.99543398415946
882a107747fffff,40.66252800386953,-73.99298841472196
882a107749fffff,40.673543565515466,-73.97632758207465
882a10774bfffff,40.66568604326959,-73.97388507920185
882a10774dfffff,40.67589347379883,-73.98710339502709
882a107751fffff,40.64997321805547,-73.96900253695026
882a107753fffff,40.642117915555595,-73.9665624967611
882a107755fffff,40.652323004885766,-73.97977251845712
882a107757fffff,40.64446766145312,-73.97733053577036
882a107759fffff,40.655478521618754,-73.96067264130426
882a10775bfffff,40.6476225201231,-73.95823372354722
882a10775dfffff,40.65782926070484,-73.97144339762882
882a107763fffff,40.65936689510526,-74.01208946588727
882a107769fffff,40.67273290989817,-74.0062101880679
882a10776bfffff,40.664876007216215,-74.00376267434706
882a10776dfffff,40.675080039748174,-74.01698755883253
